timestamp,verification_result,num_faces,iris_pos,iris_ratio,mouth_zone,mouth_area,x_rotation,y_rotation,z_rotation,radial_distance,gaze_direction,gaze_zone,watch,headphone,closedbook,earpiece,cell phone,openbook,chits,sheet,H-Distance,F-Distance,split,video,is_cheating
0-01-55.700000,0,0.0,-1,0.0,-1,0.0,0.0,0.0,0.0,0.0,-1,-1,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-00-20.700000,1,1.0,0,0.4630073305535021,0,28.0,0.0,0.0,0.0,7.0610649137048815,0,0,0,1,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-00-27.550000,1,1.0,0,0.4240680132168422,0,36.0,0.0,0.0,0.0,6.95720710240338,0,0,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-02-20.750000,0,0.0,-1,0.0,-1,0.0,0.0,0.0,0.0,0.0,-1,-1,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-01-05.100000,1,1.0,0,0.5108522065189812,0,70.0,0.0,0.0,0.0,17.37995299031412,1,2,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-00-36.500000,1,1.0,0,0.47140452079103173,1,173.5,0.0,0.0,0.0,5.153839622527636,0,0,0,0,0,0,1,0,0,0,115.15641536623133,10000.0,Train,Video1,1
0-01-07.950000,1,1.0,0,0.5348164197743802,0,24.0,0.0,0.0,0.0,1.216993628593804,0,0,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-00-28.800000,1,1.0,2,0.41102957618643454,0,10.0,0.0,0.0,0.0,10.88172333734297,4,1,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-02-24.150000,1,1.0,0,0.4634275570907938,3,1244.0,0.0,0.0,0.0,7.899604791330086,0,0,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-01-58.750000,1,1.0,0,0.45675013919556984,1,395.0,0.0,0.0,0.0,0.7187910517534166,0,0,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-00-58.950000,1,1.0,2,0.404619344766525,0,30.0,0.0,0.0,0.0,6.982277162530328,0,0,0,0,0,0,1,0,0,0,111.04053313993049,10000.0,Train,Video1,1
0-00-58.450000,1,1.0,0,0.4703604341917987,0,42.5,0.0,0.0,0.0,3.205900577579775,0,0,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-01-26.500000,1,1.0,0,0.4485347611419462,0,14.0,0.0,0.0,0.0,10.220310526746188,4,1,0,1,0,0,1,0,0,0,104.5609869884557,10000.0,Train,Video1,1
0-00-24.650000,1,1.0,0,0.47944931460396556,0,93.0,0.0,0.0,0.0,4.663727690938265,0,0,0,1,0,0,0,0,0,0,10000.0,178.89941307897016,Train,Video1,1
0-00-55.550000,1,1.0,0,0.49902628924144427,0,94.5,0.0,0.0,0.0,4.861439897773265,0,0,0,0,0,0,1,0,0,0,94.92101980067429,10000.0,Train,Video1,1
0-01-12.100000,1,1.0,0,0.4417261042993862,1,170.5,0.0,0.0,0.0,5.173255646638479,0,0,0,1,0,0,1,0,0,0,10000.0,137.48090776540573,Train,Video1,1
0-01-23.550000,1,1.0,0,0.445896321370523,0,33.0,0.0,0.0,0.0,8.857951036213805,4,0,0,1,0,0,1,0,0,0,110.42191811411355,10000.0,Train,Video1,1
0-02-17.850000,1,1.0,0,0.42079474189212945,0,107.5,0.0,0.0,0.0,4.3938433720648336,0,0,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-00-53.500000,0,0.0,-1,0.0,-1,0.0,0.0,0.0,0.0,0.0,-1,-1,0,0,0,0,1,0,0,0,89.8276126811795,10000.0,Train,Video1,1
0-00-15.250000,1,1.0,2,0.41344911529736156,0,18.0,0.0,0.0,0.0,7.097791678926068,0,0,0,1,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-00-36.950000,1,1.0,0,0.4834071928524969,0,95.0,0.0,0.0,0.0,3.359696960400721,0,0,0,0,0,0,1,0,0,0,119.77478866606278,10000.0,Train,Video1,1
0-01-27.450000,0,0.0,-1,0.0,-1,0.0,0.0,0.0,0.0,0.0,-1,-1,0,1,0,0,1,0,0,0,100.9554357129917,10000.0,Train,Video1,1
0-00-03.750000,1,1.0,0,0.43712477270740235,0,57.0,0.0,0.0,0.0,3.9872635367477485,0,0,0,1,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-00-38.350000,1,1.0,0,0.4682769228250651,0,70.0,0.0,0.0,0.0,4.1674833601678305,0,0,0,0,0,0,1,0,0,0,10000.0,10000.0,Train,Video1,1
0-00-46.100000,1,1.0,0,0.472746409417222,0,40.5,0.0,0.0,0.0,2.1663660625528687,0,0,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-01-13.500000,1,1.0,0,0.46164353574848277,0,92.0,0.0,0.0,0.0,3.9875619446934025,0,0,0,1,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-02-23.550000,1,1.0,0,0.45607017003965516,3,1008.5,0.0,0.0,0.0,12.417590819258415,4,1,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-00-17.050000,1,1.0,0,0.45407660918649984,0,47.0,0.0,0.0,0.0,5.941400846756129,0,0,0,1,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-00-07.250000,1,1.0,0,0.48226464261892765,0,82.0,0.0,0.0,0.0,5.7838330401541995,0,0,0,1,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-01-06.800000,1,1.0,0,0.485071250072666,0,112.5,0.0,0.0,0.0,2.995091927663079,0,0,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-00-07.950000,1,1.0,0,0.4834071928524969,0,132.0,0.0,0.0,0.0,2.1384963461869604,0,0,0,1,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-00-22.800000,1,1.0,0,0.4776901919268254,0,16.0,0.0,0.0,0.0,8.206108321963267,0,0,0,1,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-00-50.100000,1,1.0,1,0.6681383388034289,0,144.5,0.0,0.0,0.0,36.51132906115502,1,2,0,0,0,0,1,0,0,0,98.41239759298622,10000.0,Train,Video1,1
0-02-24.950000,1,1.0,0,0.46354060067683006,3,1296.5,0.0,0.0,0.0,6.242620861163655,0,0,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-00-59.800000,1,1.0,0,0.5047544651250688,0,41.5,0.0,0.0,0.0,4.544071739613444,0,0,0,0,0,0,1,0,0,0,102.82509421342633,10000.0,Train,Video1,1
0-01-22.150000,1,1.0,0,0.4311827824243286,0,20.5,0.0,0.0,0.0,8.891203728433794,0,0,0,1,0,0,1,0,0,0,10000.0,10000.0,Train,Video1,1
0-00-33.050000,1,1.0,0,0.44933310308688723,0,46.5,0.0,0.0,0.0,2.484044936521616,0,0,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-02-11.550000,1,2.0,-1,0.0,-1,0.0,0.0,0.0,0.0,0.0,-1,-1,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-00-54.900000,1,1.0,2,0.39786548384025605,0,76.5,0.0,0.0,0.0,9.413461325485013,0,0,0,0,0,0,1,0,0,0,284.40112517358295,10000.0,Train,Video1,1
0-00-51.550000,1,1.0,1,0.7148875982891058,1,182.0,0.0,0.0,0.0,36.04524646901534,1,2,0,0,0,0,1,0,0,0,90.60905032059435,10000.0,Train,Video1,1
0-00-48.500000,1,1.0,1,0.6247161517603577,1,172.5,0.0,0.0,0.0,32.858703657779415,1,2,0,0,0,0,1,0,0,0,97.0,10000.0,Train,Video1,1
0-01-05.200000,1,1.0,0,0.5338480072359176,0,88.5,0.0,0.0,0.0,19.837637222574827,1,2,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-01-42.150000,0,0.0,-1,0.0,-1,0.0,0.0,0.0,0.0,0.0,-1,-1,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-01-25.200000,1,1.0,0,0.48141946977906175,0,81.5,0.0,0.0,0.0,8.907204639653537,0,0,0,1,0,0,1,0,0,0,96.02083107326243,10000.0,Train,Video1,1
0-02-13.450000,1,1.0,0,0.43335655384975735,2,827.0,0.0,0.0,0.0,7.61332636627403,0,0,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-02-08.200000,1,2.0,-1,0.0,-1,0.0,0.0,0.0,0.0,0.0,-1,-1,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-00-24.800000,1,1.0,0,0.4506581670236928,0,27.0,0.0,0.0,0.0,2.5310976517317534,0,0,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-01-40.850000,0,0.0,-1,0.0,-1,0.0,0.0,0.0,0.0,0.0,-1,-1,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-01-22.750000,1,1.0,0,0.4417261042993862,0,22.5,0.0,0.0,0.0,8.672909739680138,0,0,0,1,0,0,1,0,0,0,10000.0,10000.0,Train,Video1,1
0-00-08.350000,1,1.0,2,0.41362121953248454,0,37.5,0.0,0.0,0.0,10.826368251056767,4,1,0,1,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-01-02.200000,1,1.0,0,0.4532804682510181,0,95.0,0.0,0.0,0.0,3.6361750848062298,0,0,0,0,0,0,1,0,0,0,91.67878707749138,10000.0,Train,Video1,1
0-00-03.400000,1,1.0,0,0.45145119396892297,0,58.5,0.0,0.0,0.0,5.131718569290675,0,0,0,1,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-00-24.750000,1,1.0,0,0.42573465914816,0,113.5,0.0,0.0,0.0,4.129264207867895,0,0,0,1,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-00-52.600000,1,1.0,1,0.6995797057561649,0,83.0,0.0,0.0,0.0,36.104499585695706,1,2,0,0,0,0,1,0,0,0,87.69264507357501,10000.0,Train,Video1,1
0-02-26.450000,0,0.0,-1,0.0,-1,0.0,0.0,0.0,0.0,0.0,-1,-1,1,0,0,0,0,0,0,0,292.056501382866,10000.0,Train,Video1,1
0-01-46.750000,1,1.0,0,0.4417261042993862,2,597.5,0.0,0.0,0.0,9.843104049420761,4,0,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-02-08.400000,1,2.0,-1,0.0,-1,0.0,0.0,0.0,0.0,0.0,-1,-1,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-00-25.750000,1,1.0,1,0.5803340113821001,0,64.5,0.0,0.0,0.0,16.281524760276625,1,2,0,1,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-02-18.800000,1,1.0,0,0.4856429311786321,1,280.0,0.0,0.0,0.0,3.6341109814685635,0,0,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-01-02.650000,1,1.0,0,0.4485347611419462,1,228.0,0.0,0.0,0.0,2.4985970904994232,0,0,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-02-19.950000,1,1.0,0,0.447213595499958,2,548.5,0.0,0.0,0.0,9.682835916719899,4,0,0,1,1,0,0,0,0,0,179.98055450520204,10000.0,Train,Video1,1
0-01-53.550000,0,0.0,-1,0.0,-1,0.0,0.0,0.0,0.0,0.0,-1,-1,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-00-31.400000,1,1.0,0,0.47266757255638076,0,40.5,0.0,0.0,0.0,2.363669956532946,0,0,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-00-56.750000,1,1.0,0,0.5271032515910311,0,52.0,0.0,0.0,0.0,5.911859541312163,0,0,0,0,0,0,1,0,0,0,107.05606008068857,10000.0,Train,Video1,1
0-01-35.450000,1,1.0,0,0.4495129093475549,0,39.5,0.0,0.0,0.0,5.293879029046002,0,0,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-01-15.600000,1,1.0,0,0.4274822999274579,0,69.5,0.0,0.0,0.0,6.643136644406155,0,0,0,1,0,0,1,0,0,0,10000.0,10000.0,Train,Video1,1
0-02-22.950000,1,1.0,0,0.5032307034368931,3,1033.0,0.0,0.0,0.0,13.222109761137844,4,1,0,1,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-01-25.650000,0,0.0,-1,0.0,-1,0.0,0.0,0.0,0.0,0.0,-1,-1,0,1,0,0,1,0,0,0,101.25709851659784,10000.0,Train,Video1,1
0-01-39.200000,0,0.0,-1,0.0,-1,0.0,0.0,0.0,0.0,0.0,-1,-1,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-00-11.500000,0,0.0,-1,0.0,-1,0.0,0.0,0.0,0.0,0.0,-1,-1,0,1,1,0,0,0,0,0,208.5209821576716,10000.0,Train,Video1,1
0-01-07.200000,1,1.0,0,0.5327689881738851,0,40.5,0.0,0.0,0.0,1.8991360415120395,0,0,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-00-37.300000,1,1.0,0,0.4437601569801833,1,160.5,0.0,0.0,0.0,3.4904599899404123,0,0,0,0,0,0,1,0,0,0,113.21660655575224,10000.0,Train,Video1,1
0-00-07.400000,1,1.0,0,0.47083374382811854,0,38.5,0.0,0.0,0.0,4.961367808005173,0,0,0,1,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-02-24.450000,1,1.0,0,0.4543189341752971,3,1211.0,0.0,0.0,0.0,6.702010719212238,0,0,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-02-16.700000,1,2.0,-1,0.0,-1,0.0,0.0,0.0,0.0,0.0,-1,-1,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-00-12.900000,1,1.0,0,0.4828573122267655,0,18.0,0.0,0.0,0.0,11.087978048171339,4,1,0,1,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-00-30.850000,1,1.0,0,0.4848615801903513,0,89.0,0.0,0.0,0.0,2.448257669043907,0,0,1,0,0,0,0,0,0,0,86.97700845625813,10000.0,Train,Video1,1
0-01-44.950000,1,1.0,0,0.49889257892830446,2,614.0,0.0,0.0,0.0,8.260077003607407,0,0,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-00-27.500000,1,1.0,0,0.4711428474315455,0,55.0,0.0,0.0,0.0,7.815232172562578,0,0,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-01-08.100000,1,1.0,0,0.485071250072666,0,53.0,0.0,0.0,0.0,1.5945674623571748,0,0,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-01-02.750000,1,1.0,0,0.4458508287089374,0,125.5,0.0,0.0,0.0,3.227495247448008,0,0,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-02-06.700000,1,2.0,-1,0.0,-1,0.0,0.0,0.0,0.0,0.0,-1,-1,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-00-43.850000,1,1.0,0,0.45547275384765756,0,79.0,0.0,0.0,0.0,6.57051757046977,0,0,0,0,0,0,1,0,0,0,97.6165969494942,10000.0,Train,Video1,1
0-00-37.900000,1,1.0,0,0.46933398581809777,0,45.5,0.0,0.0,0.0,4.103752558468155,0,0,0,0,0,0,1,0,0,0,77.89736837660179,10000.0,Train,Video1,1
0-00-11.100000,1,1.0,0,0.49980721032635916,0,51.0,0.0,0.0,0.0,16.483191179150403,4,2,0,1,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-00-23.100000,1,1.0,0,0.4685543161770275,0,4.5,0.0,0.0,0.0,8.78162099008931,0,0,0,1,0,0,0,0,0,0,10000.0,237.7666923688009,Train,Video1,1
0-00-12.600000,1,1.0,0,0.455345417832753,0,19.0,0.0,0.0,0.0,13.260849634825298,4,1,0,1,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-00-13.600000,1,1.0,0,0.4511423409132708,0,31.0,0.0,0.0,0.0,6.862180083196643,0,0,0,1,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-00-51.350000,1,1.0,1,0.6735122540615353,0,140.0,0.0,0.0,0.0,33.22839228568425,1,2,0,0,0,0,1,0,0,0,91.28526715741155,10000.0,Train,Video1,1
0-01-20.250000,1,1.0,0,0.426132494537061,0,64.5,0.0,0.0,0.0,8.510330420458557,4,0,0,1,0,0,1,0,0,0,66.70832032063167,10000.0,Train,Video1,1
0-01-10.700000,1,1.0,0,0.4756143904066975,0,117.5,0.0,0.0,0.0,4.357474150295679,0,0,0,0,0,0,1,0,0,0,362.74095440134687,10000.0,Train,Video1,1
0-00-17.900000,1,1.0,0,0.485071250072666,0,44.5,0.0,0.0,0.0,7.1389853176794205,0,0,0,1,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-01-31.800000,1,1.0,0,0.447213595499958,0,140.5,0.0,0.0,0.0,3.308786313053192,0,0,0,1,0,0,0,0,0,0,10000.0,142.35167719419397,Train,Video1,1
0-01-04.150000,1,1.0,0,0.476109273298012,0,70.0,0.0,0.0,0.0,1.9376789924099482,0,0,1,0,0,0,0,0,0,0,80.52328855678958,10000.0,Train,Video1,1
0-01-37.650000,1,1.0,2,0.4198816238354354,0,144.5,0.0,0.0,0.0,5.576779010528286,0,0,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-00-56.400000,1,1.0,0,0.43458558284986937,0,34.0,0.0,0.0,0.0,8.038326164316908,0,0,0,0,0,0,1,0,0,0,102.82509421342633,10000.0,Train,Video1,1
0-00-43.050000,1,1.0,0,0.45418636464292766,0,46.5,0.0,0.0,0.0,5.6315563123595815,0,0,0,0,0,0,1,0,0,0,10000.0,10000.0,Train,Video1,1
0-00-30.200000,1,1.0,0,0.5087131436281158,1,168.0,0.0,0.0,0.0,4.41856079642249,0,0,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-01-44.650000,1,1.0,0,0.4825730124331106,2,528.5,0.0,0.0,0.0,2.324797517602731,0,0,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-01-26.550000,1,1.0,0,0.4655337497617296,0,50.5,0.0,0.0,0.0,10.79181576329172,4,1,0,1,0,0,1,0,0,0,96.25487000666512,10000.0,Train,Video1,1
0-00-57.400000,1,1.0,0,0.44323011309187066,0,22.0,0.0,0.0,0.0,4.349810322455483,0,0,0,0,0,0,1,0,0,0,111.39569111954016,10000.0,Train,Video1,1
0-01-24.400000,1,1.0,0,0.47695144300424724,0,39.0,0.0,0.0,0.0,10.048148901287522,4,1,0,1,0,0,1,0,0,0,109.288608738514,10000.0,Train,Video1,1
0-02-28.650000,1,1.0,0,0.4279535563040954,2,548.0,0.0,0.0,0.0,18.991492540679733,4,2,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-01-43.700000,0,0.0,-1,0.0,-1,0.0,0.0,0.0,0.0,0.0,-1,-1,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-01-09.100000,1,1.0,0,0.4967140936491477,0,36.0,0.0,0.0,0.0,5.278732749082697,0,0,0,0,0,0,1,0,0,0,308.3699077406873,10000.0,Train,Video1,1
0-02-25.100000,1,1.0,0,0.49080769483429065,3,1238.5,0.0,0.0,0.0,6.179768590152538,0,0,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-02-07.550000,1,2.0,-1,0.0,-1,0.0,0.0,0.0,0.0,0.0,-1,-1,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-01-36.850000,1,1.0,0,0.5362753405443069,0,88.5,0.0,0.0,0.0,28.830345262751823,1,2,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-00-26.500000,1,1.0,0,0.4809577616328935,0,104.0,0.0,0.0,0.0,1.7566310475016533,0,0,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-00-03.350000,1,1.0,0,0.46354060067683006,0,102.5,0.0,0.0,0.0,5.506571279217372,0,0,0,1,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-00-35.550000,1,1.0,0,0.4295679293929345,0,114.0,0.0,0.0,0.0,2.5774228872962213,0,0,0,0,0,0,1,0,0,0,93.33809511662427,10000.0,Train,Video1,1
0-01-32.150000,1,1.0,0,0.44538342402818104,0,90.0,0.0,0.0,0.0,3.1574544944961924,0,0,0,1,0,0,0,0,0,0,10000.0,152.6106156202772,Train,Video1,1
0-01-35.300000,1,1.0,0,0.4596194077712559,0,155.0,0.0,0.0,0.0,3.8805549637137258,0,0,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-00-20.350000,1,1.0,0,0.48416664917509733,0,6.0,0.0,0.0,0.0,6.81898970450447,0,0,0,1,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-01-12.600000,1,1.0,0,0.5178212058827155,0,39.5,0.0,0.0,0.0,6.19847852729054,0,0,0,1,0,0,1,0,0,0,132.3782459469833,145.7737973711325,Train,Video1,1
0-00-08.100000,1,1.0,0,0.4522442778829026,0,42.0,0.0,0.0,0.0,5.133855832651181,0,0,0,1,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-00-35.900000,1,1.0,0,0.4550725827824858,0,97.5,0.0,0.0,0.0,3.0142231731042175,0,0,0,0,0,0,1,0,0,0,123.4908903522847,10000.0,Train,Video1,1
0-02-03.650000,1,2.0,-1,0.0,-1,0.0,0.0,0.0,0.0,0.0,-1,-1,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-00-25.100000,1,1.0,0,0.43245658957886984,0,72.0,0.0,0.0,0.0,0.753272948581913,0,0,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-00-47.050000,1,1.0,0,0.5462677805469223,0,101.0,0.0,0.0,0.0,22.204179062146125,1,2,0,0,0,0,1,0,0,0,95.0,10000.0,Train,Video1,1
0-01-16.450000,1,1.0,0,0.48416664917509733,0,14.5,0.0,0.0,0.0,2.0617254615768004,0,0,0,1,0,0,1,0,0,0,10000.0,10000.0,Train,Video1,1
0-00-48.800000,1,1.0,1,0.6897557655851737,0,151.5,0.0,0.0,0.0,33.17835898272982,1,2,0,0,0,0,1,0,0,0,96.26006440887103,10000.0,Train,Video1,1
0-02-17.500000,1,1.0,0,0.47155597606266353,0,80.5,0.0,0.0,0.0,3.9059559522451384,0,0,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-00-24.100000,1,1.0,0,0.4614899489403566,0,20.5,0.0,0.0,0.0,8.452706801958566,0,0,0,1,0,0,0,0,0,0,10000.0,140.8900280360537,Train,Video1,1
0-00-27.850000,1,1.0,0,0.42454431735879683,0,9.0,0.0,0.0,0.0,7.871765748085191,0,0,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-02-00.750000,1,1.0,0,0.4748306971768278,1,497.5,0.0,0.0,0.0,3.1135967431931495,0,0,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-01-40.350000,0,0.0,-1,0.0,-1,0.0,0.0,0.0,0.0,0.0,-1,-1,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-02-06.200000,1,2.0,-1,0.0,-1,0.0,0.0,0.0,0.0,0.0,-1,-1,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-01-02.400000,1,1.0,2,0.4171355260378896,0,134.0,0.0,0.0,0.0,1.7383976576504803,0,0,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-00-44.900000,1,1.0,0,0.4682769228250651,0,77.5,0.0,0.0,0.0,4.427210200922752,0,0,0,0,0,0,1,0,0,0,78.39005038906404,10000.0,Train,Video1,1
0-01-06.950000,1,1.0,0,0.47944931460396556,0,57.5,0.0,0.0,0.0,2.451150185189274,0,0,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-00-24.400000,1,1.0,0,0.4913786640188923,0,20.5,0.0,0.0,0.0,8.84702036187531,4,0,0,1,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-02-22.300000,1,1.0,0,0.481614641307647,2,936.0,0.0,0.0,0.0,13.115561961859417,4,1,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-02-21.600000,1,1.0,0,0.4299175035155696,2,596.0,0.0,0.0,0.0,13.666490137557348,1,1,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-00-16.250000,1,1.0,0,0.4485347611419462,0,25.0,0.0,0.0,0.0,8.078935586688772,0,0,0,1,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-01-20.500000,1,1.0,0,0.48019603839902475,0,42.5,0.0,0.0,0.0,7.93348367279152,0,0,0,1,0,0,1,0,0,0,116.40017182117903,10000.0,Train,Video1,1
0-02-00.550000,1,1.0,0,0.4296147519561402,1,460.5,0.0,0.0,0.0,2.5173234877610153,0,0,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-00-41.550000,1,1.0,0,0.4682769228250651,0,146.0,0.0,0.0,0.0,3.1256818935863664,0,0,0,0,0,0,1,0,0,0,83.00602387778854,10000.0,Train,Video1,1
0-02-17.100000,1,1.0,0,0.4835119272404599,0,46.0,0.0,0.0,0.0,3.277723622773697,0,0,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-01-49.100000,0,0.0,-1,0.0,-1,0.0,0.0,0.0,0.0,0.0,-1,-1,0,0,1,0,0,0,0,0,247.42069436488129,10000.0,Train,Video1,1
0-01-41.550000,0,0.0,-1,0.0,-1,0.0,0.0,0.0,0.0,0.0,-1,-1,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-01-28.150000,1,1.0,0,0.4472135954999579,0,53.5,0.0,0.0,0.0,8.280101875674147,0,0,0,1,0,0,1,0,0,0,101.24228365658294,10000.0,Train,Video1,1
0-01-03.650000,1,1.0,0,0.49561395034131733,1,188.5,0.0,0.0,0.0,2.5084158496306865,0,0,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-02-14.600000,1,2.0,-1,0.0,-1,0.0,0.0,0.0,0.0,0.0,-1,-1,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-00-24.850000,0,0.0,-1,0.0,-1,0.0,0.0,0.0,0.0,0.0,-1,-1,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-00-06.650000,1,1.0,0,0.48507125007266594,0,51.0,0.0,0.0,0.0,8.192077216887352,0,0,0,1,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-00-19.950000,1,1.0,0,0.5403432269582992,0,13.0,0.0,0.0,0.0,6.935579896442239,0,0,0,1,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-00-18.750000,1,1.0,0,0.45480475031927875,0,14.5,0.0,0.0,0.0,9.09146719316958,4,0,0,1,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-01-52.100000,1,1.0,1,0.6066467708382927,1,233.5,0.0,0.0,0.0,26.214695763575804,1,2,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-01-35.500000,1,1.0,0,0.4677395126500378,0,145.0,0.0,0.0,0.0,8.809163081123748,0,0,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
0-02-20.800000,0,0.0,-1,0.0,-1,0.0,0.0,0.0,0.0,0.0,-1,-1,0,0,0,0,0,0,0,0,10000.0,10000.0,Train,Video1,1
